t_rel_s,mean,sd,ci95_lo,ci95_hi,n,scenario,method
-31.0,0.9984664999999999,0.001638013157841887,0.9976998862442246,0.9992331137557753,20,S1,baseline
-30.0,0.9987080000000003,0.0013074104578376035,0.9980961130706282,0.9993198869293723,20,S1,baseline
-29.0,0.9989025000000001,0.0015881100154122346,0.9981592416338074,0.9996457583661928,20,S1,baseline
-28.0,0.9985975000000001,0.001571874090980179,0.9978618402803432,0.9993331597196571,20,S1,baseline
-27.0,0.9982995000000001,0.001763093796949579,0.9974743467031582,0.9991246532968421,20,S1,baseline
-26.0,0.9984255,0.001666981119458653,0.9976453288208633,0.9992056711791366,20,S1,baseline
-25.0,0.998445,0.0017474116196308901,0.9976271861880672,0.9992628138119328,20,S1,baseline
-24.0,0.9977719999999998,0.001668953658970026,0.9969909056439545,0.998553094356045,20,S1,baseline
-23.0,0.9985614999999999,0.0019119823688902994,0.9976666647065383,0.9994563352934615,20,S1,baseline
-22.0,0.9983599999999999,0.0017181385275931594,0.9975558864168612,0.9991641135831386,20,S1,baseline
-21.0,0.997653,0.002239525560658354,0.9966048697740663,0.9987011302259338,20,S1,baseline
-20.0,0.9980655,0.0018752444752898815,0.997187858570005,0.9989431414299951,20,S1,baseline
-19.0,0.9989474999999999,0.001699820036914127,0.9981519597344028,0.9997430402655969,20,S1,baseline
-18.0,0.9980675000000001,0.001809521236477527,0.9972206179926059,0.9989143820073944,20,S1,baseline
-17.0,0.9980995,0.0022846063233370297,0.9970302713276803,0.9991687286723198,20,S1,baseline
-16.0,0.9984794999999999,0.0019736247043660995,0.9975558152054903,0.9994031847945094,20,S1,baseline
-15.0,0.9986925,0.0017284184282626454,0.9978835752752514,0.9995014247247486,20,S1,baseline
-14.0,0.9976845000000001,0.0025662454142805166,0.9964834601757078,0.9988855398242924,20,S1,baseline
-13.0,0.9988140000000001,0.0019208178082867676,0.997915029593614,0.9997129704063862,20,S1,baseline
-12.0,0.9985294999999998,0.0019893095205173665,0.9975984744855694,0.9994605255144303,20,S1,baseline
-11.0,0.9982090000000001,0.0018824169793673587,0.9973280017347668,0.9990899982652335,20,S1,baseline
-10.0,0.9988630000000001,0.0015142901759049004,0.9981542903821764,0.9995717096178237,20,S1,baseline
-9.0,0.9982515,0.002142537293171729,0.9972487616805037,0.9992542383194962,20,S1,baseline
-8.0,0.9977615,0.0018165620362594103,0.9969113227968751,0.9986116772031248,20,S1,baseline
-7.0,0.9974004999999998,0.002816132986916635,0.9960825091917285,0.9987184908082711,20,S1,baseline
-6.0,0.9973069999999999,0.003950295258784962,0.9954582049092763,0.9991557950907236,20,S1,baseline
-5.0,0.9955050000000002,0.005736477463061323,0.9928202459051843,0.9981897540948161,20,S1,baseline
-4.0,0.9862,0.007920116293670386,0.9824932714740411,0.9899067285259588,20,S1,baseline
-3.0,0.9762935000000003,0.007220429550569468,0.9729142349497937,0.9796727650502068,20,S1,baseline
-2.0,0.9658734999999998,0.006255736125643749,0.962945725370437,0.9688012746295627,20,S1,baseline
-1.0,0.9564039999999998,0.004521281141213714,0.9542879752904371,0.9585200247095625,20,S1,baseline
0.0,0.9446104999999999,0.0032412221135666723,0.9430935613564438,0.946127438643556,20,S1,baseline
1.0,0.9369289999999999,0.005625734010588724,0.9342960754363578,0.939561924563642,20,S1,baseline
2.0,0.927182,0.006386605720692258,0.9241929765145921,0.9301710234854078,20,S1,baseline
3.0,0.9174105000000001,0.008007312102401352,0.9136629625793757,0.9211580374206245,20,S1,baseline
4.0,0.908241,0.009504365146715755,0.9037928201874617,0.9126891798125383,20,S1,baseline
5.0,0.9000830000000001,0.011533564793337111,0.8946851255193408,0.9054808744806594,20,S1,baseline
6.0,0.892266,0.011672983382693191,0.8868028756109992,0.8977291243890008,20,S1,baseline
7.0,0.884044,0.01346421862411239,0.8777425517127281,0.890345448287272,20,S1,baseline
8.0,0.8764525000000001,0.014044345134720861,0.8698795441482172,0.8830254558517829,20,S1,baseline
9.0,0.8687849999999999,0.01566126280449885,0.8614553033847661,0.8761146966152338,20,S1,baseline
10.0,0.8617545,0.01661371072179145,0.8539790440381085,0.8695299559618914,20,S1,baseline
11.0,0.8542289999999998,0.01740307380593259,0.8460841107428342,0.8623738892571654,20,S1,baseline
12.0,0.8478320000000001,0.01856357656101975,0.8391439787347638,0.8565200212652365,20,S1,baseline
13.0,0.841788,0.01831910265556866,0.8332143960445084,0.8503616039554915,20,S1,baseline
14.0,0.8347155,0.01945010011474708,0.8256125729399887,0.8438184270600114,20,S1,baseline
15.0,0.829307,0.020507867065566496,0.8197090227683703,0.8389049772316297,20,S1,baseline
16.0,0.822001,0.020769726425484615,0.8122804688154727,0.8317215311845273,20,S1,baseline
17.0,0.8174534999999998,0.02077632566547548,0.8077298802760854,0.8271771197239143,20,S1,baseline
18.0,0.8106264999999999,0.02137607104734293,0.8006221907971877,0.8206308092028122,20,S1,baseline
19.0,0.8048380000000002,0.022764776716396068,0.794183756537794,0.8154922434622063,20,S1,baseline
20.0,0.8001985000000001,0.023214845131374114,0.7893336180357098,0.8110633819642905,20,S1,baseline
21.0,0.794475,0.02372827859881873,0.7833698237762075,0.8055801762237926,20,S1,baseline
22.0,0.789715,0.023962439577937714,0.7785002330645583,0.8009297669354416,20,S1,baseline
23.0,0.7851764999999999,0.024474228825009936,0.7737222083238776,0.7966307916761223,20,S1,baseline
24.0,0.7805035,0.02356686216636447,0.7694738689920289,0.7915331310079712,20,S1,baseline
25.0,0.7755434999999998,0.02378891986110119,0.7644099427918355,0.7866770572081642,20,S1,baseline
26.0,0.7702975000000001,0.02434106252816421,0.7589055320692512,0.781689467930749,20,S1,baseline
27.0,0.766684,0.02493271923439264,0.7550151282070813,0.7783528717929188,20,S1,baseline
28.0,0.7624255,0.025890866399074737,0.7503082015305396,0.7745427984694604,20,S1,baseline
29.0,0.7598654999999999,0.025560542675031467,0.747902797792174,0.7718282022078258,20,S1,baseline
30.0,0.7565040000000001,0.025521252320370186,0.744559686244189,0.7684483137558111,20,S1,baseline
31.0,0.7516110000000001,0.02602996954928764,0.7394285992522617,0.7637934007477386,20,S1,baseline
32.0,0.7460235000000001,0.025617193912436397,0.7340342841969272,0.758012715803073,20,S1,baseline
33.0,0.7445614999999999,0.025963074036428203,0.7324104073160045,0.7567125926839953,20,S1,baseline
34.0,0.7408640000000001,0.025809731620375094,0.7287846737758328,0.7529433262241674,20,S1,baseline
35.0,0.7364415,0.025197603744675497,0.7246486584402313,0.7482343415597686,20,S1,baseline
36.0,0.7341075,0.024800486810799337,0.7225005148863187,0.7457144851136813,20,S1,baseline
37.0,0.7297084999999999,0.02497247079548955,0.7180210239038101,0.7413959760961897,20,S1,baseline
38.0,0.7265855,0.025959493441453024,0.7144360830860366,0.7387349169139634,20,S1,baseline
39.0,0.7248150000000002,0.02475867790450345,0.713227582056782,0.7364024179432184,20,S1,baseline
40.0,0.7215735,0.024273913499453438,0.7102129587820648,0.7329340412179352,20,S1,baseline
41.0,0.7180325000000001,0.024039185307808537,0.7067818149573476,0.7292831850426525,20,S1,baseline
42.0,0.7154964999999999,0.024587327132616837,0.7039892766865758,0.7270037233134239,20,S1,baseline
43.0,0.7132349999999998,0.024991457171980733,0.7015386380060864,0.7249313619939133,20,S1,baseline
44.0,0.7099445,0.024565895374000033,0.6984473070583636,0.7214416929416364,20,S1,baseline
45.0,0.7069129999999999,0.02365741657382244,0.6958409882247736,0.7179850117752262,20,S1,baseline
46.0,0.7036115000000001,0.02363870761339501,0.6925482442877829,0.7146747557122172,20,S1,baseline
47.0,0.7033160000000002,0.024480278937179318,0.6918588767842221,0.7147731232157782,20,S1,baseline
48.0,0.699425,0.02404675019076055,0.6881707744831431,0.7106792255168568,20,S1,baseline
49.0,0.698082,0.024125148616940657,0.6867910828902501,0.7093729171097498,20,S1,baseline
50.0,0.6960375000000001,0.023391215371992707,0.6850900742222364,0.7069849257777637,20,S1,baseline
51.0,0.6930854999999998,0.022600661023169443,0.6825080650465434,0.7036629349534562,20,S1,baseline
52.0,0.692456,0.022033299774372628,0.6821440982846249,0.7027679017153751,20,S1,baseline
53.0,0.690747,0.023349125330174796,0.6798192729681739,0.7016747270318261,20,S1,baseline
54.0,0.6879505,0.02303589681002469,0.6771693684281058,0.6987316315718942,20,S1,baseline
55.0,0.68585,0.022588349582076707,0.6752783269783387,0.6964216730216612,20,S1,baseline
56.0,0.6849654999999999,0.022614566445685307,0.6743815571084787,0.6955494428915211,20,S1,baseline
57.0,0.6828299999999999,0.020703989953629712,0.673140234431328,0.6925197655686719,20,S1,baseline
58.0,0.6800635000000002,0.022185458318219924,0.6696803858940445,0.6904466141059558,20,S1,baseline
59.0,0.679094,0.02163705773362962,0.6689675452681217,0.6892204547318782,20,S1,baseline
60.0,0.676395,0.022472457177152384,0.665877566293438,0.686912433706562,20,S1,baseline
61.0,0.6751645,0.02044915838571873,0.6655939992763209,0.684735000723679,20,S1,baseline
62.0,0.673532,0.021568281926550335,0.6634377333366481,0.6836262666633519,20,S1,baseline
63.0,0.6729535,0.0209654952807803,0.663141346170866,0.682765653829134,20,S1,baseline
64.0,0.6710590000000001,0.02069682581816275,0.6613725873499362,0.6807454126500639,20,S1,baseline
65.0,0.6693465,0.021232118984664403,0.6594095624363552,0.6792834375636447,20,S1,baseline
66.0,0.667989,0.01946125703193803,0.6588808513420121,0.677097148657988,20,S1,baseline
67.0,0.6679754999999999,0.02059033714991983,0.6583389255807942,0.6776120744192057,20,S1,baseline
68.0,0.6644614999999999,0.020292793969911172,0.6549641800755702,0.6739588199244296,20,S1,baseline
69.0,0.6649010000000001,0.01942285113766229,0.6558108258538246,0.6739911741461756,20,S1,baseline
70.0,0.6633654999999998,0.0193001700224308,0.6543327423831483,0.6723982576168513,20,S1,baseline
71.0,0.662265,0.018982818685936972,0.6533807673805242,0.6711492326194758,20,S1,baseline
72.0,0.6609320000000001,0.018895447404906267,0.6520886583987541,0.6697753416012461,20,S1,baseline
73.0,0.6611109999999999,0.01925124190115646,0.6521011414487838,0.670120858551216,20,S1,baseline
74.0,0.6583025,0.018276429996611828,0.6497488674636606,0.6668561325363395,20,S1,baseline
75.0,0.6585780000000001,0.01727546742455447,0.6504928323676706,0.6666631676323296,20,S1,baseline
76.0,0.657751,0.01862450024762234,0.6490344655717414,0.6664675344282586,20,S1,baseline
77.0,0.655789,0.01735053765282521,0.6476686984193465,0.6639093015806534,20,S1,baseline
78.0,0.654594,0.016695696388433056,0.6467801735650003,0.6624078264349997,20,S1,baseline
79.0,0.6540705000000001,0.016321684147815537,0.6464317166817868,0.6617092833182134,20,S1,baseline
80.0,0.6533834999999999,0.0163221019915038,0.6457445211249209,0.6610224788750789,20,S1,baseline
81.0,0.6525539999999999,0.016679535649222497,0.6447477370237691,0.6603602629762306,20,S1,baseline
82.0,0.6516015000000002,0.01652268688325556,0.6438686445058711,0.6593343554941292,20,S1,baseline
83.0,0.6519904999999999,0.015604990252783685,0.6446871397496547,0.6592938602503451,20,S1,baseline
84.0,0.6499999999999999,0.014695466540471092,0.6431223099499975,0.6568776900500023,20,S1,baseline
85.0,0.6491365000000001,0.014278372041584237,0.6424540161843153,0.6558189838156849,20,S1,baseline
86.0,0.6498455,0.014069863828690554,0.6432606010318063,0.6564303989681937,20,S1,baseline
87.0,0.6486395,0.014800419793121803,0.6417126903157565,0.6555663096842436,20,S1,baseline
88.0,0.6466225,0.014817892056564582,0.6396875130447525,0.6535574869552475,20,S1,baseline
89.0,0.6464289999999998,0.013926731546883045,0.6399110890017158,0.6529469109982838,20,S1,baseline
90.0,0.64673,0.014061899998895858,0.6401488282188805,0.6533111717811195,20,S1,baseline
91.0,0.644977,0.014075225379143463,0.6383895917489536,0.6515644082510464,20,S1,baseline
92.0,0.6445365,0.013342046033814343,0.6382922302450571,0.6507807697549428,20,S1,baseline
93.0,0.6441930000000001,0.013371365359563969,0.6379350083782199,0.6504509916217803,20,S1,baseline
94.0,0.644049,0.012365818295012392,0.6382616188907632,0.6498363811092368,20,S1,baseline
95.0,0.6428394999999998,0.012484604614020454,0.6369965251821816,0.6486824748178179,20,S1,baseline
96.0,0.6428309999999999,0.012790481205712481,0.6368448705306833,0.6488171294693166,20,S1,baseline
97.0,0.6417235000000001,0.013472360897700701,0.6354182410113878,0.6480287589886125,20,S1,baseline
98.0,0.6420745,0.013122452624975883,0.6359330031239484,0.6482159968760516,20,S1,baseline
99.0,0.6415105000000001,0.011662968149344805,0.63605206288449,0.6469689371155102,20,S1,baseline
100.0,0.64048,0.012475137379266773,0.6346414559844356,0.6463185440155645,20,S1,baseline
101.0,0.6399115,0.012414880407249824,0.6341011571154267,0.6457218428845732,20,S1,baseline
102.0,0.6400750000000001,0.012922781393622986,0.6340269521367692,0.6461230478632309,20,S1,baseline
103.0,0.6406365,0.012089078270118559,0.6349786372092465,0.6462943627907536,20,S1,baseline
104.0,0.6394684999999999,0.012551140973506843,0.6335943852073913,0.6453426147926085,20,S1,baseline
105.0,0.6401785,0.012438750265114843,0.6343569856780666,0.6460000143219333,20,S1,baseline
106.0,0.6388925,0.012052615298196321,0.633251702405407,0.644533297594593,20,S1,baseline
107.0,0.6388785,0.012635306538259736,0.6329649945105627,0.6447920054894374,20,S1,baseline
108.0,0.6387159999999998,0.012049426891809106,0.6330766946255296,0.64435530537447,20,S1,baseline
109.0,0.6402725000000001,0.011761282992581161,0.6347680501214905,0.6457769498785098,20,S1,baseline
110.0,0.6389035,0.0122700638161597,0.6331609333663455,0.6446460666336544,20,S1,baseline
111.0,0.6389875,0.012580023376683161,0.633099867826613,0.6448751321733871,20,S1,baseline
112.0,0.6382369999999998,0.012862401388297764,0.6322172108491209,0.6442567891508788,20,S1,baseline
113.0,0.638384,0.01169096655317124,0.6329124592281424,0.6438555407718575,20,S1,baseline
114.0,0.638666,0.01319272861924526,0.6324916129462048,0.6448403870537951,20,S1,baseline
115.0,0.6381985000000001,0.013425308885988817,0.63191526203072,0.6444817379692802,20,S1,baseline
116.0,0.6384394999999999,0.012591899432404527,0.6325463096614438,0.6443326903385561,20,S1,baseline
117.0,0.638298,0.013408860228654004,0.6320224602393189,0.6445735397606812,20,S1,baseline
118.0,0.638179,0.01324361212454,0.6319807987326778,0.6443772012673223,20,S1,baseline
119.0,0.6384850000000001,0.013644052685482069,0.6320993867812421,0.644870613218758,20,S1,baseline
120.0,0.6393690000000001,0.014473699523436872,0.6325951001088385,0.6461428998911617,20,S1,baseline
121.0,0.6385075,0.015279135369240594,0.6313566445295553,0.6456583554704447,20,S1,baseline
122.0,0.6390165,0.015084012196606333,0.6319569649853745,0.6460760350146255,20,S1,baseline
123.0,0.6390115,0.014984894244749147,0.6319983536147784,0.6460246463852215,20,S1,baseline
124.0,0.6393340000000001,0.014662490777131746,0.6324717430823033,0.6461962569176969,20,S1,baseline
125.0,0.6397335000000001,0.016490643686967666,0.6320156411833615,0.6474513588166386,20,S1,baseline
126.0,0.639798,0.01615752052369683,0.6322360476228843,0.6473599523771156,20,S1,baseline
127.0,0.6409805,0.017200465255335393,0.6329304344633777,0.6490305655366222,20,S1,baseline
128.0,0.6413835,0.017264968875244403,0.6333032458399941,0.6494637541600059,20,S1,baseline
129.0,0.6407505,0.01907566139434171,0.6318228156554598,0.6496781843445402,20,S1,baseline
130.0,0.6413195,0.018740739600919525,0.6325485638798054,0.6500904361201947,20,S1,baseline
131.0,0.64254,0.019665914942517067,0.6333360684914733,0.6517439315085267,20,S1,baseline
132.0,0.643522,0.01885005726642146,0.6346999016374743,0.6523440983625258,20,S1,baseline
133.0,0.643717,0.019306584396330477,0.6346812403637553,0.6527527596362447,20,S1,baseline
134.0,0.643208,0.020091678455467443,0.6338048050336845,0.6526111949663155,20,S1,baseline
135.0,0.6440710000000001,0.019343675397781493,0.6350178812407278,0.6531241187592723,20,S1,baseline
136.0,0.6445210000000001,0.021729250211105812,0.6343513978604995,0.6546906021395007,20,S1,baseline
137.0,0.6444989999999999,0.022077436659940487,0.6341664415863245,0.6548315584136754,20,S1,baseline
138.0,0.6446059999999999,0.021880311601745386,0.6343656989534262,0.6548463010465736,20,S1,baseline
139.0,0.6468015,0.02277408482764658,0.6361429002076321,0.657460099792368,20,S1,baseline
140.0,0.6462865,0.02361681877837332,0.6352334885779127,0.6573395114220872,20,S1,baseline
141.0,0.6480515,0.02345103662280647,0.6370760770150454,0.6590269229849546,20,S1,baseline
142.0,0.6483139999999998,0.02491443069472198,0.6366536875071193,0.6599743124928804,20,S1,baseline
143.0,0.6499059999999999,0.025524402441585197,0.6379602119420782,0.6618517880579216,20,S1,baseline
144.0,0.650322,0.025717240295588733,0.6382859610483016,0.6623580389516983,20,S1,baseline
145.0,0.6504585,0.026280038907885956,0.6381590631898334,0.6627579368101667,20,S1,baseline
146.0,0.651093,0.026624986305902085,0.6386321228381048,0.6635538771618953,20,S1,baseline
147.0,0.6524315,0.026510139524936104,0.6400243727861278,0.6648386272138723,20,S1,baseline
148.0,0.6535825,0.02583805921402319,0.6414899160539062,0.6656750839460938,20,S1,baseline
149.0,0.6541165,0.0285989755567352,0.6407317674305968,0.6675012325694032,20,S1,baseline
150.0,0.6546955000000001,0.028201811340669874,0.6414966460054299,0.6678943539945703,20,S1,baseline
151.0,0.6557565000000001,0.029986283754761145,0.6417224872077762,0.6697905127922239,20,S1,baseline
152.0,0.6576494999999999,0.03050117745354481,0.6433745095389705,0.6719244904610293,20,S1,baseline
153.0,0.6580495,0.03183771720112715,0.6431489896823491,0.6729500103176508,20,S1,baseline
154.0,0.659112,0.031086471350937075,0.6445630835630014,0.6736609164369987,20,S1,baseline
155.0,0.659463,0.03166544856198282,0.6446431138872432,0.6742828861127569,20,S1,baseline
156.0,0.6606829999999999,0.03328035236718821,0.6451073156414245,0.6762586843585753,20,S1,baseline
157.0,0.6621250000000001,0.034897710451215015,0.6457923687577605,0.6784576312422397,20,S1,baseline
158.0,0.6627135000000001,0.03417044541320528,0.6467212392728345,0.6787057607271656,20,S1,baseline
159.0,0.6637795,0.03452411673857778,0.6476217159974225,0.6799372840025775,20,S1,baseline
160.0,0.6647489999999999,0.03575590373041838,0.6480147219396004,0.6814832780603994,20,S1,baseline
161.0,0.665171,0.03607963500515579,0.6482852110392147,0.6820567889607853,20,S1,baseline
162.0,0.6669980000000001,0.03787965675384973,0.6492697749289568,0.6847262250710434,20,S1,baseline
163.0,0.6677900000000001,0.03774231716870544,0.6501260518333761,0.6854539481666241,20,S1,baseline
164.0,0.669356,0.038469219465902725,0.6513518510862278,0.6873601489137721,20,S1,baseline
165.0,0.6708039999999998,0.04007636531476008,0.6520476836757445,0.6895603163242552,20,S1,baseline
166.0,0.6720925,0.03942348109746407,0.6536417428951634,0.6905432571048365,20,S1,baseline
167.0,0.6741305,0.041667054191531216,0.6546297183652838,0.6936312816347161,20,S1,baseline
168.0,0.6749805,0.04115454486317077,0.6557195801143811,0.6942414198856188,20,S1,baseline
169.0,0.67537,0.04323437082984593,0.655135691599131,0.6956043084008691,20,S1,baseline
170.0,0.6773764999999999,0.0434771388535945,0.6570285726665985,0.6977244273334013,20,S1,baseline
171.0,0.6782110000000002,0.044673338793371695,0.6573032338618244,0.699118766138176,20,S1,baseline
172.0,0.6782149999999999,0.044172791280081954,0.6575414973091414,0.6988885026908584,20,S1,baseline
173.0,0.680788,0.04568281291459047,0.6594077854301856,0.7021682145698143,20,S1,baseline
174.0,0.6820675,0.04599542698951025,0.6605409775394736,0.7035940224605265,20,S1,baseline
175.0,0.6838915,0.04799411633622123,0.6614295621312548,0.7063534378687452,20,S1,baseline
176.0,0.6846639999999999,0.04760142892592064,0.6623858454964952,0.7069421545035047,20,S1,baseline
177.0,0.6857740000000001,0.04884229319156222,0.6629151031437635,0.7086328968562368,20,S1,baseline
178.0,0.6866175,0.04942021319630685,0.6634881282557845,0.7097468717442155,20,S1,baseline
179.0,0.6881940000000001,0.05111878328178915,0.664269672985465,0.7121183270145351,20,S1,baseline
180.0,0.6897385,0.051097536584457766,0.6658241167459049,0.7136528832540951,20,S1,baseline
181.0,0.691703,0.05203210528125879,0.6673512251320128,0.7160547748679871,20,S1,baseline
182.0,0.6913135,0.05245805926492234,0.6667623725311864,0.7158646274688136,20,S1,baseline
183.0,0.6938154999999999,0.054112945573903205,0.6684898618975962,0.7191411381024037,20,S1,baseline
184.0,0.6954845000000001,0.05448262286705445,0.6699858475986752,0.7209831524013249,20,S1,baseline
185.0,0.6975435000000001,0.0548420447884554,0.6718766329614765,0.7232103670385237,20,S1,baseline
186.0,0.6984345,0.056002300467316336,0.672224616588639,0.724644383411361,20,S1,baseline
187.0,0.6999665,0.056712837335864366,0.6734240750978661,0.726508924902134,20,S1,baseline
188.0,0.6999829999999999,0.05776710173756247,0.6729471641696955,0.7270188358303044,20,S1,baseline
189.0,0.702079,0.05840961689923833,0.674742457817688,0.729415542182312,20,S1,baseline
190.0,0.703665,0.05963558046916905,0.6757546892052144,0.7315753107947855,20,S1,baseline
191.0,0.7042730000000001,0.0599657285543387,0.6762081751451033,0.732337824854897,20,S1,baseline
192.0,0.7060995000000002,0.060629739226589215,0.6777239085844735,0.7344750914155269,20,S1,baseline
193.0,0.707195,0.06067473622348493,0.6787983493416805,0.7355916506583196,20,S1,baseline
194.0,0.7093550000000001,0.062331819068763374,0.680182810697459,0.7385271893025411,20,S1,baseline
195.0,0.7111945000000001,0.06451381153430799,0.6810011067888844,0.7413878932111158,20,S1,baseline
196.0,0.7122765,0.06457462286908233,0.6820546462081363,0.7424983537918637,20,S1,baseline
197.0,0.713735,0.0648396140691135,0.6833891265089472,0.7440808734910528,20,S1,baseline
198.0,0.714936,0.06579606342407776,0.6841424944318129,0.7457295055681872,20,S1,baseline
199.0,0.7159565000000001,0.06558240443377927,0.6852629899173338,0.7466500100826664,20,S1,baseline
200.0,0.7184155000000001,0.06762460105729198,0.6867662124767877,0.7500647875232125,20,S1,baseline
201.0,0.719249,0.06789864248701108,0.6874714571397232,0.7510265428602768,20,S1,baseline
202.0,0.7193849999999999,0.067136080149907,0.687964347299281,0.7508056527007189,20,S1,baseline
203.0,0.7223054999999999,0.0686753589054289,0.6901644426662007,0.7544465573337992,20,S1,baseline
204.0,0.7243830000000001,0.06952652883309325,0.6918435828777425,0.7569224171222577,20,S1,baseline
205.0,0.7244385,0.07031401060318822,0.6915305300645449,0.7573464699354551,20,S1,baseline
206.0,0.7277465000000001,0.07118158597447873,0.6944324922921259,0.7610605077078743,20,S1,baseline
207.0,0.7289994999999999,0.07209770413710899,0.6952567357940319,0.7627422642059679,20,S1,baseline
208.0,0.7296889999999999,0.07255745120429162,0.6957310675432811,0.7636469324567188,20,S1,baseline
209.0,0.731185,0.07208750702043351,0.69744700819154,0.7649229918084599,20,S1,baseline
210.0,0.7330875000000001,0.0733867781634439,0.6987414305787656,0.7674335694212346,20,S1,baseline
211.0,0.7340145,0.07505798870312137,0.6988862799700356,0.7691427200299644,20,S1,baseline
212.0,0.7362184999999999,0.0759828016049477,0.7006574542087378,0.771779545791262,20,S1,baseline
213.0,0.737589,0.07459930611360657,0.7026754500299026,0.7725025499700975,20,S1,baseline
214.0,0.7388140000000002,0.07570050499727266,0.7033850730880135,0.7742429269119869,20,S1,baseline
215.0,0.7404015,0.07704749446214806,0.7043421626131557,0.7764608373868443,20,S1,baseline
216.0,0.7422829999999999,0.07700637581942227,0.7062429067303237,0.7783230932696761,20,S1,baseline
217.0,0.7433065000000001,0.07794426775959183,0.7068274597906594,0.7797855402093408,20,S1,baseline
218.0,0.744934,0.0787273151554081,0.7080884823285077,0.7817795176714922,20,S1,baseline
219.0,0.7461245,0.07850596333199288,0.7093825781707533,0.7828664218292466,20,S1,baseline
220.0,0.7477169999999999,0.07910239214561021,0.7106959408935764,0.7847380591064234,20,S1,baseline
221.0,0.7496904999999999,0.0801955814162115,0.7121578125659913,0.7872231874340085,20,S1,baseline
222.0,0.7500095000000001,0.08026211156185975,0.712445675499367,0.7875733245006332,20,S1,baseline
223.0,0.7525485000000001,0.08087774329683954,0.7146965509783471,0.7904004490216531,20,S1,baseline
224.0,0.7528064999999999,0.08113419509319762,0.7148345278430991,0.7907784721569008,20,S1,baseline
225.0,0.7545694999999999,0.0806017337853878,0.7168467274060153,0.7922922725939845,20,S1,baseline
226.0,0.7563139999999999,0.08191085111587058,0.7179785416356553,0.7946494583643445,20,S1,baseline
227.0,0.7584255000000001,0.08224697149919548,0.719932732453968,0.7969182675460321,20,S1,baseline
228.0,0.758951,0.08203179196923721,0.7205589395739551,0.797343060426045,20,S1,baseline
229.0,0.760267,0.08274855578959163,0.7215394837800286,0.7989945162199714,20,S1,baseline
230.0,0.7618100000000001,0.08337943019082925,0.722787225471608,0.8008327745283922,20,S1,baseline
231.0,0.763469,0.08441072499205425,0.7239635646473686,0.8029744353526314,20,S1,baseline
232.0,0.7649139999999999,0.0841208286617342,0.7255442403063266,0.8042837596936732,20,S1,baseline
233.0,0.76651,0.08422787543325545,0.727090140875094,0.805929859124906,20,S1,baseline
234.0,0.7677825,0.08427567932090492,0.7283402679669913,0.8072247320330088,20,S1,baseline
235.0,0.7689549999999999,0.08386528147476824,0.7297048400713468,0.808205159928653,20,S1,baseline
236.0,0.7689199999999998,0.08471124122260093,0.7292739187221097,0.80856608127789,20,S1,baseline
237.0,0.7728290000000002,0.08557432060095943,0.7327789851391543,0.8128790148608461,20,S1,baseline
238.0,0.772073,0.08506866880102772,0.7322596374661543,0.8118863625338457,20,S1,baseline
239.0,0.7744865000000001,0.08460421404678187,0.7348905089822716,0.8140824910177286,20,S1,baseline
240.0,0.7758635,0.08443221113164659,0.7363480088245011,0.815378991175499,20,S1,baseline
241.0,0.7777955,0.08436664428645894,0.7383106950526324,0.8172803049473676,20,S1,baseline
242.0,0.777379,0.08499761983664446,0.7375988894050469,0.8171591105949532,20,S1,baseline
243.0,0.781521,0.0883530215668938,0.7401705130559638,0.8228714869440362,20,S1,baseline
244.0,0.7827455000000001,0.08855889544757622,0.741298661113899,0.8241923388861012,20,S1,baseline
245.0,0.7842210000000001,0.08880098748265548,0.7426608585538024,0.8257811414461977,20,S1,baseline
246.0,0.785427,0.0897987380699048,0.7433998969049557,0.8274541030950443,20,S1,baseline
247.0,0.786296,0.08766025051298906,0.7452697398895419,0.8273222601104581,20,S1,baseline
248.0,0.7880765000000001,0.08936191607726414,0.7462538358905526,0.8298991641094475,20,S1,baseline
249.0,0.7918715,0.0925282304161674,0.7485669551646918,0.835176044835308,20,S1,baseline
250.0,0.791764,0.09283908219687383,0.7483139720530599,0.8352140279469401,20,S1,baseline
251.0,0.794251,0.09256210040035995,0.7509306035241445,0.8375713964758555,20,S1,baseline
252.0,0.7938115,0.09176616199397937,0.7508636141649536,0.8367593858350464,20,S1,baseline
253.0,0.7964335,0.09349126473549337,0.7526782412293705,0.8401887587706295,20,S1,baseline
254.0,0.799031,0.09341123621695062,0.755313195728973,0.842748804271027,20,S1,baseline
255.0,0.7992395,0.09338530727864162,0.7555338308456447,0.8429451691543552,20,S1,baseline
256.0,0.7999585,0.09417375029699095,0.755883828154416,0.844033171845584,20,S1,baseline
257.0,0.8027035000000001,0.09463458104313943,0.7584131527262974,0.8469938472737029,20,S1,baseline
258.0,0.8037665,0.09409517288782393,0.7597286035139255,0.8478043964860746,20,S1,baseline
259.0,0.8046284999999997,0.09462590333435188,0.7603422140190244,0.8489147859809751,20,S1,baseline
260.0,0.8070734999999999,0.09593805305480912,0.7621731090464706,0.8519738909535292,20,S1,baseline
261.0,0.808427,0.09572025958902051,0.763628539526084,0.853225460473916,20,S1,baseline
262.0,0.8106365,0.0965552319863992,0.7654472604151478,0.8558257395848522,20,S1,baseline
263.0,0.8109949999999999,0.09644381612328003,0.7658579046441911,0.8561320953558087,20,S1,baseline
